year,site,plot,area,USDA_symbol,cover
2017,754,3,625,GIOC,0
2017,754,3,625,SACO6,0
2017,754,3,625,LEBI4,0
2017,754,3,625,LOST4,0
2017,754,3,625,CRSE11,0
2017,754,3,625,CRYPT,0
2017,754,3,625,ERFA2,0
2017,754,3,625,PHIM,0
2017,754,3,625,MEPO3,0
2017,754,3,625,LOPE,0
2017,754,3,625,BLCR,0
2017,754,3,625,LARA,0
2017,755,3,625,AVFA,0
2017,755,3,625,BRDI3,0
2017,755,3,625,BRHO2,1
2017,755,3,625,DICA14,0
2017,755,3,625,ERCI6,0
2017,755,3,625,EUSP,0
2017,755,3,625,LASE,0
2017,755,3,625,RACA2,0
2017,755,3,625,FEMI2,1
2017,755,3,625,ACMO2,0
2017,755,3,625,AGHE2,1
2017,755,3,625,FRBI,0
2017,755,3,625,HECO7,0
2017,755,3,625,LACA7,12
2017,755,3,625,STCI,1
2017,755,3,625,LOWR2,0
2017,755,3,625,MIDO,1
2017,755,3,625,STPU2,0
2017,755,3,625,"NAAT",1
2017,755,3,625,PLER3,8
2017,755,3,625,TRAL5,0
2017,755,3,625,URLI5,0
2017,755,3,625,AMME,0
2017,755,3,625,ASGA,1
2017,755,3,625,AVBA,8
2017,755,3,625,CHPO3,0
2017,755,3,625,HOMU,0
2017,755,3,625,MICA,0
2017,755,3,625,POSE,0
2017,755,3,625,FEMY2,0
2017,755,3,625,ANFI3,0
2017,755,3,625,BRMA3,0
2017,755,3,625,EREL6,0
2017,755,3,625,LEPA51,8
2017,755,3,625,MIDO3,0
2017,755,3,625,CAAT25,0
2017,755,3,625,RILE2,1
2017,755,3,625,CACI2,0
2017,755,3,625,CACO35,0
2017,755,3,625,CHPA8,1
2017,755,3,625,HASQ2,0
2017,755,3,625,LODA,4
2017,755,3,625,CHGL,0
2017,755,3,625,GIOC,0
2017,755,3,625,SACO6,8
2017,755,3,625,LEBI4,0
2017,755,3,625,LOST4,0
2017,755,3,625,CRSE11,0
2017,755,3,625,CRYPT,0
2017,755,3,625,ERFA2,0
2017,755,3,625,PHIM,0
2017,755,3,625,MEPO3,0
2017,755,3,625,LOPE,0
2017,755,3,625,BLCR,0
2017,755,3,625,LARA,0
2017,740,4,625,AVFA,50
2017,740,4,625,BRDI3,1
2017,740,4,625,BRHO2,20
2017,740,4,625,DICA14,1
2017,740,4,625,ERCI6,0
2017,740,4,625,EUSP,1
2017,740,4,625,LASE,1
2017,740,4,625,RACA2,4
2017,740,4,625,FEMI2,0
2017,740,4,625,ACMO2,0
2017,740,4,625,AGHE2,0
2017,740,4,625,FRBI,0
2017,740,4,625,HECO7,16
2017,740,4,625,LACA7,0
2017,740,4,625,STCI,0
2017,740,4,625,LOWR2,0
2017,740,4,625,MIDO,0
2017,740,4,625,STPU2,0
2017,740,4,625,"NAAT",0
2017,740,4,625,PLER3,0
2017,740,4,625,TRAL5,0
2017,740,4,625,URLI5,0
2017,740,4,625,AMME,0
2017,740,4,625,ASGA,0
2017,740,4,625,AVBA,0
2017,740,4,625,CHPO3,0
2017,740,4,625,HOMU,0
2017,740,4,625,MICA,0
2017,740,4,625,POSE,0
2017,740,4,625,FEMY2,0
2017,740,4,625,ANFI3,0
2017,740,4,625,BRMA3,0
2017,740,4,625,EREL6,0
2017,740,4,625,LEPA51,0
2017,740,4,625,MIDO3,0
2017,740,4,625,CAAT25,0
2017,740,4,625,RILE2,0
2017,740,4,625,CACI2,0
2017,740,4,625,CACO35,0
2017,740,4,625,CHPA8,0
2017,740,4,625,HASQ2,0
2017,740,4,625,LODA,0
2017,740,4,625,CHGL,0
2017,740,4,625,GIOC,0
2017,740,4,625,SACO6,0
2017,740,4,625,LEBI4,0
2017,740,4,625,LOST4,0
2017,740,4,625,CRSE11,0
2017,740,4,625,CRYPT,0
2017,740,4,625,ERFA2,0
2017,740,4,625,PHIM,0
2017,740,4,625,MEPO3,0
2017,740,4,625,LOPE,40
2017,740,4,625,BLCR,0
2017,740,4,625,LARA,0
2017,741,4,625,AVFA,30
2017,741,4,625,BRDI3,0
2017,741,4,625,BRHO2,4
2017,741,4,625,DICA14,1
2017,741,4,625,ERCI6,0
2017,741,4,625,EUSP,1
2017,741,4,625,LASE,0
2017,741,4,625,RACA2,0
2017,741,4,625,FEMI2,0
2017,741,4,625,ACMO2,0
2017,741,4,625,AGHE2,2
2017,741,4,625,FRBI,0
2017,741,4,625,HECO7,4
2017,741,4,625,LACA7,0
2017,741,4,625,STCI,0
2017,741,4,625,LOWR2,0
2017,741,4,625,MIDO,12
2017,741,4,625,STPU2,0
2017,741,4,625,"NAAT",0
2017,741,4,625,PLER3,1
2017,741,4,625,TRAL5,0
2017,741,4,625,URLI5,0
2017,741,4,625,AMME,0
2017,741,4,625,ASGA,0
2017,741,4,625,AVBA,0
2017,741,4,625,CHPO3,0
2017,741,4,625,HOMU,0
2017,741,4,625,MICA,0
2017,741,4,625,POSE,0
2017,741,4,625,FEMY2,0
2017,741,4,625,ANFI3,0
2017,741,4,625,BRMA3,0
2017,741,4,625,EREL6,0
2017,741,4,625,LEPA51,0
2017,741,4,625,MIDO3,0
2017,741,4,625,CAAT25,0
2017,741,4,625,RILE2,0
2017,741,4,625,CACI2,0
2017,741,4,625,CACO35,0
2017,741,4,625,CHPA8,0
2017,741,4,625,HASQ2,0
2017,741,4,625,LODA,0
2017,741,4,625,CHGL,0
2017,741,4,625,GIOC,0
2017,741,4,625,SACO6,0
2017,741,4,625,LEBI4,0
2017,741,4,625,LOST4,0
2017,741,4,625,CRSE11,0
2017,741,4,625,CRYPT,0
2017,741,4,625,ERFA2,0
2017,741,4,625,PHIM,0
2017,741,4,625,MEPO3,0
2017,741,4,625,LOPE,0
2017,741,4,625,BLCR,0
2017,741,4,625,LARA,0
2017,742,4,625,AVFA,0
2017,742,4,625,BRDI3,0
2017,742,4,625,BRHO2,4
2017,742,4,625,DICA14,1
2017,742,4,625,ERCI6,0
2017,742,4,625,EUSP,1
2017,742,4,625,LASE,1
2017,742,4,625,RACA2,0
2017,742,4,625,FEMI2,0
2017,742,4,625,ACMO2,8
2017,742,4,625,AGHE2,4
2017,742,4,625,FRBI,0
2017,742,4,625,HECO7,0
2017,742,4,625,LACA7,0
2017,742,4,625,STCI,0
2017,742,4,625,LOWR2,1
2017,742,4,625,MIDO,0
2017,742,4,625,STPU2,1
2017,742,4,625,"NAAT",0
2017,742,4,625,PLER3,25
2017,742,4,625,TRAL5,0
2017,742,4,625,URLI5,0
2017,742,4,625,AMME,1
2017,742,4,625,ASGA,0
2017,742,4,625,AVBA,20
2017,742,4,625,CHPO3,0
2017,742,4,625,HOMU,0
2017,742,4,625,MICA,0
2017,742,4,625,POSE,0
2017,742,4,625,FEMY2,1
2017,742,4,625,ANFI3,0
2017,742,4,625,BRMA3,0
2017,742,4,625,EREL6,0
2017,742,4,625,LEPA51,0
2017,742,4,625,MIDO3,0
2017,742,4,625,CAAT25,0
2017,742,4,625,RILE2,0
2017,742,4,625,CACI2,0
2017,742,4,625,CACO35,0
2017,742,4,625,CHPA8,0
2017,742,4,625,HASQ2,0
2017,742,4,625,LODA,0
2017,742,4,625,CHGL,0
2017,742,4,625,GIOC,0
2017,742,4,625,SACO6,0
2017,742,4,625,LEBI4,0
2017,742,4,625,LOST4,0
2017,742,4,625,CRSE11,0
2017,742,4,625,CRYPT,0
2017,742,4,625,ERFA2,0
2017,742,4,625,PHIM,0
2017,742,4,625,MEPO3,0
2017,742,4,625,LOPE,0
2017,742,4,625,BLCR,0
2017,742,4,625,LARA,0
2017,743,4,625,AVFA,0
2017,743,4,625,BRDI3,0
2017,743,4,625,BRHO2,0
2017,743,4,625,DICA14,0
2017,743,4,625,ERCI6,0
2017,743,4,625,EUSP,0
2017,743,4,625,LASE,0
2017,743,4,625,RACA2,0
2017,743,4,625,FEMI2,4
2017,743,4,625,ACMO2,0
2017,743,4,625,AGHE2,1
2017,743,4,625,FRBI,0
2017,743,4,625,HECO7,0
2017,743,4,625,LACA7,10
2017,743,4,625,STCI,0
2017,743,4,625,LOWR2,0
2017,743,4,625,MIDO,1
2017,743,4,625,STPU2,4
2017,743,4,625,"NAAT",1
2017,743,4,625,PLER3,40
2017,743,4,625,TRAL5,0
2017,743,4,625,URLI5,1
2017,743,4,625,AMME,0
2017,743,4,625,ASGA,0
2017,743,4,625,AVBA,2
2017,743,4,625,CHPO3,2
2017,743,4,625,HOMU,0
2017,743,4,625,MICA,4
2017,743,4,625,POSE,0
2017,743,4,625,FEMY2,0
2017,743,4,625,ANFI3,1
2017,743,4,625,BRMA3,4
2017,743,4,625,EREL6,0
2017,743,4,625,LEPA51,1
2017,743,4,625,MIDO3,1
2017,743,4,625,CAAT25,1
2017,743,4,625,RILE2,1
2017,743,4,625,CACI2,0
2017,743,4,625,CACO35,0
2017,743,4,625,CHPA8,0
2017,743,4,625,HASQ2,0
2017,743,4,625,LODA,0
2017,743,4,625,CHGL,0
2017,743,4,625,GIOC,0
2017,743,4,625,SACO6,0
2017,743,4,625,LEBI4,0
2017,743,4,625,LOST4,0
2017,743,4,625,CRSE11,0
2017,743,4,625,CRYPT,0
2017,743,4,625,ERFA2,0
2017,743,4,625,PHIM,0
2017,743,4,625,MEPO3,0
2017,743,4,625,LOPE,0
2017,743,4,625,BLCR,0
2017,743,4,625,LARA,0
2017,744,4,625,AVFA,0
2017,744,4,625,BRDI3,0
2017,744,4,625,BRHO2,0
2017,744,4,625,DICA14,0
2017,744,4,625,ERCI6,0
2017,744,4,625,EUSP,0
2017,744,4,625,LASE,0
2017,744,4,625,RACA2,0
2017,744,4,625,FEMI2,4
2017,744,4,625,ACMO2,0
2017,744,4,625,AGHE2,0
2017,744,4,625,FRBI,0
2017,744,4,625,HECO7,0
2017,744,4,625,LACA7,30
2017,744,4,625,STCI,0
2017,744,4,625,LOWR2,0
2017,744,4,625,MIDO,2
2017,744,4,625,STPU2,2
2017,744,4,625,"NAAT",0
2017,744,4,625,PLER3,50
2017,744,4,625,TRAL5,1
2017,744,4,625,URLI5,0
2017,744,4,625,AMME,0
2017,744,4,625,ASGA,0
2017,744,4,625,AVBA,4
2017,744,4,625,CHPO3,0
2017,744,4,625,HOMU,0
2017,744,4,625,MICA,0
2017,744,4,625,POSE,0
2017,744,4,625,FEMY2,0
2017,744,4,625,ANFI3,0
2017,744,4,625,BRMA3,1
2017,744,4,625,EREL6,0
2017,744,4,625,LEPA51,1
2017,744,4,625,MIDO3,0
2017,744,4,625,CAAT25,0
2017,744,4,625,RILE2,0
2017,744,4,625,CACI2,0
2017,744,4,625,CACO35,0
2017,744,4,625,CHPA8,0
2017,744,4,625,HASQ2,0
2017,744,4,625,LODA,0
2017,744,4,625,CHGL,0
2017,744,4,625,GIOC,0
2017,744,4,625,SACO6,0
2017,744,4,625,LEBI4,0
2017,744,4,625,LOST4,0
2017,744,4,625,CRSE11,0
2017,744,4,625,CRYPT,0
2017,744,4,625,ERFA2,0
2017,744,4,625,PHIM,0
2017,744,4,625,MEPO3,0
2017,744,4,625,LOPE,0
2017,744,4,625,BLCR,0
2017,744,4,625,LARA,0
2017,745,4,625,AVFA,0
2017,745,4,625,BRDI3,0
2017,745,4,625,BRHO2,0
2017,745,4,625,DICA14,4
2017,745,4,625,ERCI6,0
2017,745,4,625,EUSP,0
2017,745,4,625,LASE,0
2017,745,4,625,RACA2,0
2017,745,4,625,FEMI2,4
2017,745,4,625,ACMO2,0
2017,745,4,625,AGHE2,1
2017,745,4,625,FRBI,0
2017,745,4,625,HECO7,0
2017,745,4,625,LACA7,1
2017,745,4,625,STCI,0
2017,745,4,625,LOWR2,0
2017,745,4,625,MIDO,4
2017,745,4,625,STPU2,1
2017,745,4,625,"NAAT",2
2017,745,4,625,PLER3,20
2017,745,4,625,TRAL5,0
2017,745,4,625,URLI5,0
2017,745,4,625,AMME,0
2017,745,4,625,ASGA,1
2017,745,4,625,AVBA,5
2017,745,4,625,CHPO3,2
2017,745,4,625,HOMU,0
2017,745,4,625,MICA,0
2017,745,4,625,POSE,2
2017,745,4,625,FEMY2,0
2017,745,4,625,ANFI3,0
2017,745,4,625,BRMA3,0
2017,745,4,625,EREL6,0
2017,745,4,625,LEPA51,1
2017,745,4,625,MIDO3,1
2017,745,4,625,CAAT25,0
2017,745,4,625,RILE2,0
2017,745,4,625,CACI2,0
2017,745,4,625,CACO35,1
2017,745,4,625,CHPA8,0
2017,745,4,625,HASQ2,1
2017,745,4,625,LODA,1
2017,745,4,625,CHGL,0
2017,745,4,625,GIOC,0
2017,745,4,625,SACO6,0
2017,745,4,625,LEBI4,0
2017,745,4,625,LOST4,0
2017,745,4,625,CRSE11,0
2017,745,4,625,CRYPT,0
2017,745,4,625,ERFA2,0
2017,745,4,625,PHIM,0
2017,745,4,625,MEPO3,0
2017,745,4,625,LOPE,0
2017,745,4,625,BLCR,0
2017,745,4,625,LARA,0
2017,746,4,625,AVFA,0
2017,746,4,625,BRDI3,0
2017,746,4,625,BRHO2,30
2017,746,4,625,DICA14,1
2017,746,4,625,ERCI6,0
2017,746,4,625,EUSP,1
2017,746,4,625,LASE,0
2017,746,4,625,RACA2,0
2017,746,4,625,FEMI2,0
2017,746,4,625,ACMO2,0
2017,746,4,625,AGHE2,0
2017,746,4,625,FRBI,0
2017,746,4,625,HECO7,0
2017,746,4,625,LACA7,0
2017,746,4,625,STCI,0
2017,746,4,625,LOWR2,1
2017,746,4,625,MIDO,0
2017,746,4,625,STPU2,4
2017,746,4,625,"NAAT",0
2017,746,4,625,PLER3,0
2017,746,4,625,TRAL5,0
2017,746,4,625,URLI5,1
2017,746,4,625,AMME,0
2017,746,4,625,ASGA,0
2017,746,4,625,AVBA,30
2017,746,4,625,CHPO3,0
2017,746,4,625,HOMU,0
2017,746,4,625,MICA,0
2017,746,4,625,POSE,0
2017,746,4,625,FEMY2,0
2017,746,4,625,ANFI3,0
2017,746,4,625,BRMA3,0
2017,746,4,625,EREL6,0
2017,746,4,625,LEPA51,0
2017,746,4,625,MIDO3,0
2017,746,4,625,CAAT25,0
2017,746,4,625,RILE2,0
2017,746,4,625,CACI2,0
2017,746,4,625,CACO35,0
2017,746,4,625,CHPA8,0
2017,746,4,625,HASQ2,0
2017,746,4,625,LODA,0
2017,746,4,625,CHGL,0
2017,746,4,625,GIOC,0
2017,746,4,625,SACO6,0
2017,746,4,625,LEBI4,0
2017,746,4,625,LOST4,0
2017,746,4,625,CRSE11,0
2017,746,4,625,CRYPT,0
2017,746,4,625,ERFA2,0
2017,746,4,625,PHIM,0
2017,746,4,625,MEPO3,0
2017,746,4,625,LOPE,0
2017,746,4,625,BLCR,0
2017,746,4,625,LARA,0
2017,747,4,625,AVFA,0
2017,747,4,625,BRDI3,0
2017,747,4,625,BRHO2,0
2017,747,4,625,DICA14,0
2017,747,4,625,ERCI6,0
2017,747,4,625,EUSP,0
2017,747,4,625,LASE,0
2017,747,4,625,RACA2,0
2017,747,4,625,FEMI2,1
2017,747,4,625,ACMO2,0
2017,747,4,625,AGHE2,0
2017,747,4,625,FRBI,0
2017,747,4,625,HECO7,0
2017,747,4,625,LACA7,0
2017,747,4,625,STCI,0
2017,747,4,625,LOWR2,0
2017,747,4,625,MIDO,0
2017,747,4,625,STPU2,0
2017,747,4,625,"NAAT",1
2017,747,4,625,PLER3,4
2017,747,4,625,TRAL5,0
2017,747,4,625,URLI5,8
2017,747,4,625,AMME,0
2017,747,4,625,ASGA,0
2017,747,4,625,AVBA,12
2017,747,4,625,CHPO3,0
2017,747,4,625,HOMU,0
2017,747,4,625,MICA,0
2017,747,4,625,POSE,1
2017,747,4,625,FEMY2,0
2017,747,4,625,ANFI3,1
2017,747,4,625,BRMA3,0
2017,747,4,625,EREL6,0
2017,747,4,625,LEPA51,0
2017,747,4,625,MIDO3,0
2017,747,4,625,CAAT25,0
2017,747,4,625,RILE2,0
2017,747,4,625,CACI2,0
2017,747,4,625,CACO35,1
2017,747,4,625,CHPA8,0
2017,747,4,625,HASQ2,0
2017,747,4,625,LODA,0
2017,747,4,625,CHGL,0
2017,747,4,625,GIOC,0
2017,747,4,625,SACO6,1
2017,747,4,625,LEBI4,0
2017,747,4,625,LOST4,0
2017,747,4,625,CRSE11,0
2017,747,4,625,CRYPT,0
2017,747,4,625,ERFA2,0
2017,747,4,625,PHIM,0
2017,747,4,625,MEPO3,0
2017,747,4,625,LOPE,0
2017,747,4,625,BLCR,0
2017,747,4,625,LARA,0
2017,748,4,625,AVFA,0
2017,748,4,625,BRDI3,0
2017,748,4,625,BRHO2,0
2017,748,4,625,DICA14,0
2017,748,4,625,ERCI6,0
2017,748,4,625,EUSP,0
2017,748,4,625,LASE,0
2017,748,4,625,RACA2,0
2017,748,4,625,FEMI2,0
2017,748,4,625,ACMO2,0
2017,748,4,625,AGHE2,0
2017,748,4,625,FRBI,0
2017,748,4,625,HECO7,0
2017,748,4,625,LACA7,0
2017,748,4,625,STCI,0
2017,748,4,625,LOWR2,0
2017,748,4,625,MIDO,0
2017,748,4,625,STPU2,0
2017,748,4,625,"NAAT",0
2017,748,4,625,PLER3,0
2017,748,4,625,TRAL5,0
2017,748,4,625,URLI5,0
2017,748,4,625,AMME,0
2017,748,4,625,ASGA,0
2017,748,4,625,AVBA,20
2017,748,4,625,CHPO3,0
2017,748,4,625,HOMU,0
2017,748,4,625,MICA,0
2017,748,4,625,POSE,0
2017,748,4,625,FEMY2,0
2017,748,4,625,ANFI3,0
2017,748,4,625,BRMA3,0
2017,748,4,625,EREL6,0
2017,748,4,625,LEPA51,0
2017,748,4,625,MIDO3,0
2017,748,4,625,CAAT25,0
2017,748,4,625,RILE2,0
2017,748,4,625,CACI2,0
2017,748,4,625,CACO35,0
2017,748,4,625,CHPA8,0
2017,748,4,625,HASQ2,0
2017,748,4,625,LODA,0
2017,748,4,625,CHGL,4
2017,748,4,625,GIOC,1
2017,748,4,625,SACO6,0
2017,748,4,625,LEBI4,1
2017,748,4,625,LOST4,4
2017,748,4,625,CRSE11,0
2017,748,4,625,CRYPT,0
2017,748,4,625,ERFA2,0
2017,748,4,625,PHIM,0
2017,748,4,625,MEPO3,0
2017,748,4,625,LOPE,0
2017,748,4,625,BLCR,0
2017,748,4,625,LARA,0
2017,749,4,625,AVFA,90
2017,749,4,625,BRDI3,4
2017,749,4,625,BRHO2,0
2017,749,4,625,DICA14,0
2017,749,4,625,ERCI6,0
2017,749,4,625,EUSP,0
2017,749,4,625,LASE,0
2017,749,4,625,RACA2,0
2017,749,4,625,FEMI2,0
2017,749,4,625,ACMO2,0
2017,749,4,625,AGHE2,0
2017,749,4,625,FRBI,0
2017,749,4,625,HECO7,0
2017,749,4,625,LACA7,0
2017,749,4,625,STCI,0
2017,749,4,625,LOWR2,0
2017,749,4,625,MIDO,0
2017,749,4,625,STPU2,0
2017,749,4,625,"NAAT",0
2017,749,4,625,PLER3,0
2017,749,4,625,TRAL5,0
2017,749,4,625,URLI5,0
2017,749,4,625,AMME,0
2017,749,4,625,ASGA,0
2017,749,4,625,AVBA,0
2017,749,4,625,CHPO3,0
2017,749,4,625,HOMU,10
2017,749,4,625,MICA,0
2017,749,4,625,POSE,0
2017,749,4,625,FEMY2,0
2017,749,4,625,ANFI3,0
2017,749,4,625,BRMA3,0
2017,749,4,625,EREL6,0
2017,749,4,625,LEPA51,0
2017,749,4,625,MIDO3,0
2017,749,4,625,CAAT25,0
2017,749,4,625,RILE2,0
2017,749,4,625,CACI2,0
2017,749,4,625,CACO35,0
2017,749,4,625,CHPA8,0
2017,749,4,625,HASQ2,0
2017,749,4,625,LODA,0
2017,749,4,625,CHGL,0
2017,749,4,625,GIOC,0
2017,749,4,625,SACO6,0
2017,749,4,625,LEBI4,0
2017,749,4,625,LOST4,0
2017,749,4,625,CRSE11,0
2017,749,4,625,CRYPT,0
2017,749,4,625,ERFA2,0
2017,749,4,625,PHIM,0
2017,749,4,625,MEPO3,0
2017,749,4,625,LOPE,0
2017,749,4,625,BLCR,0
2017,749,4,625,LARA,0
2017,750,4,625,AVFA,0
2017,750,4,625,BRDI3,0
2017,750,4,625,BRHO2,1
2017,750,4,625,DICA14,0
2017,750,4,625,ERCI6,0
2017,750,4,625,EUSP,1
2017,750,4,625,LASE,0
2017,750,4,625,RACA2,0
2017,750,4,625,FEMI2,1
2017,750,4,625,ACMO2,0
2017,750,4,625,AGHE2,0
2017,750,4,625,FRBI,0
2017,750,4,625,HECO7,0
2017,750,4,625,LACA7,0
2017,750,4,625,STCI,0
2017,750,4,625,LOWR2,0
2017,750,4,625,MIDO,0
2017,750,4,625,STPU2,8
2017,750,4,625,"NAAT",0
2017,750,4,625,PLER3,0
2017,750,4,625,TRAL5,0
2017,750,4,625,URLI5,0
2017,750,4,625,AMME,0
2017,750,4,625,ASGA,0
2017,750,4,625,AVBA,70
2017,750,4,625,CHPO3,0
2017,750,4,625,HOMU,0
2017,750,4,625,MICA,0
2017,750,4,625,POSE,0
2017,750,4,625,FEMY2,0
2017,750,4,625,ANFI3,0
2017,750,4,625,BRMA3,0
2017,750,4,625,EREL6,0
2017,750,4,625,LEPA51,0
2017,750,4,625,MIDO3,0
2017,750,4,625,CAAT25,0
2017,750,4,625,RILE2,0
2017,750,4,625,CACI2,0
2017,750,4,625,CACO35,0
2017,750,4,625,CHPA8,0
2017,750,4,625,HASQ2,0
2017,750,4,625,LODA,0
2017,750,4,625,CHGL,0
2017,750,4,625,GIOC,0
2017,750,4,625,SACO6,0
2017,750,4,625,LEBI4,0
2017,750,4,625,LOST4,0
2017,750,4,625,CRSE11,0
2017,750,4,625,CRYPT,0
2017,750,4,625,ERFA2,0
2017,750,4,625,PHIM,0
2017,750,4,625,MEPO3,0
2017,750,4,625,LOPE,0
2017,750,4,625,BLCR,0
2017,750,4,625,LARA,0
2017,751,4,625,AVFA,0
2017,751,4,625,BRDI3,0
2017,751,4,625,BRHO2,1
2017,751,4,625,DICA14,0
2017,751,4,625,ERCI6,0
2017,751,4,625,EUSP,2
2017,751,4,625,LASE,1
2017,751,4,625,RACA2,0
2017,751,4,625,FEMI2,15
2017,751,4,625,ACMO2,0
2017,751,4,625,AGHE2,0
2017,751,4,625,FRBI,0
2017,751,4,625,HECO7,0
2017,751,4,625,LACA7,15
2017,751,4,625,STCI,0
2017,751,4,625,LOWR2,4
2017,751,4,625,MIDO,0
2017,751,4,625,STPU2,10
2017,751,4,625,"NAAT",1
2017,751,4,625,PLER3,12
2017,751,4,625,TRAL5,1
2017,751,4,625,URLI5,0
2017,751,4,625,AMME,0
2017,751,4,625,ASGA,0
2017,751,4,625,AVBA,15
2017,751,4,625,CHPO3,0
2017,751,4,625,HOMU,0
2017,751,4,625,MICA,0
2017,751,4,625,POSE,0
2017,751,4,625,FEMY2,0
2017,751,4,625,ANFI3,0
2017,751,4,625,BRMA3,0
2017,751,4,625,EREL6,0
2017,751,4,625,LEPA51,0
2017,751,4,625,MIDO3,0
2017,751,4,625,CAAT25,0
2017,751,4,625,RILE2,0
2017,751,4,625,CACI2,0
2017,751,4,625,CACO35,0
2017,751,4,625,CHPA8,0
2017,751,4,625,HASQ2,0
2017,751,4,625,LODA,0
2017,751,4,625,CHGL,0
2017,751,4,625,GIOC,0
2017,751,4,625,SACO6,0
2017,751,4,625,LEBI4,0
2017,751,4,625,LOST4,0
2017,751,4,625,CRSE11,0
2017,751,4,625,CRYPT,0
2017,751,4,625,ERFA2,0
2017,751,4,625,PHIM,0
2017,751,4,625,MEPO3,0
2017,751,4,625,LOPE,0
2017,751,4,625,BLCR,0
2017,751,4,625,LARA,0
2017,752,4,625,AVFA,0
2017,752,4,625,BRDI3,0
2017,752,4,625,BRHO2,4
2017,752,4,625,DICA14,0
2017,752,4,625,ERCI6,0
2017,752,4,625,EUSP,0
2017,752,4,625,LASE,1
2017,752,4,625,RACA2,0
2017,752,4,625,FEMI2,1
2017,752,4,625,ACMO2,0
2017,752,4,625,AGHE2,0
2017,752,4,625,FRBI,0
2017,752,4,625,HECO7,0
2017,752,4,625,LACA7,1
2017,752,4,625,STCI,0
2017,752,4,625,LOWR2,1
2017,752,4,625,MIDO,0
2017,752,4,625,STPU2,2
2017,752,4,625,"NAAT",1
2017,752,4,625,PLER3,10
2017,752,4,625,TRAL5,0
2017,752,4,625,URLI5,1
2017,752,4,625,AMME,0
2017,752,4,625,ASGA,1
2017,752,4,625,AVBA,16
2017,752,4,625,CHPO3,0
2017,752,4,625,HOMU,0
2017,752,4,625,MICA,0
2017,752,4,625,POSE,0
2017,752,4,625,FEMY2,0
2017,752,4,625,ANFI3,0
2017,752,4,625,BRMA3,0
2017,752,4,625,EREL6,0
2017,752,4,625,LEPA51,40
2017,752,4,625,MIDO3,0
2017,752,4,625,CAAT25,0
2017,752,4,625,RILE2,0
2017,752,4,625,CACI2,0
2017,752,4,625,CACO35,0
2017,752,4,625,CHPA8,0
2017,752,4,625,HASQ2,0
2017,752,4,625,LODA,0
2017,752,4,625,CHGL,0
2017,752,4,625,GIOC,0
2017,752,4,625,SACO6,0
2017,752,4,625,LEBI4,0
2017,752,4,625,LOST4,0
2017,752,4,625,CRSE11,0
2017,752,4,625,CRYPT,0
2017,752,4,625,ERFA2,0
2017,752,4,625,PHIM,2
2017,752,4,625,MEPO3,0
2017,752,4,625,LOPE,0
2017,752,4,625,BLCR,0
2017,752,4,625,LARA,0
2017,753,4,625,AVFA,30
2017,753,4,625,BRDI3,20
2017,753,4,625,BRHO2,0
2017,753,4,625,DICA14,0
2017,753,4,625,ERCI6,0
2017,753,4,625,EUSP,0
2017,753,4,625,LASE,0
2017,753,4,625,RACA2,0
2017,753,4,625,FEMI2,0
2017,753,4,625,ACMO2,0
2017,753,4,625,AGHE2,0
2017,753,4,625,FRBI,0
2017,753,4,625,HECO7,0
2017,753,4,625,LACA7,0
2017,753,4,625,STCI,0
2017,753,4,625,LOWR2,0
2017,753,4,625,MIDO,0
2017,753,4,625,STPU2,0
2017,753,4,625,"NAAT",0
2017,753,4,625,PLER3,0
2017,753,4,625,TRAL5,0
2017,753,4,625,URLI5,0
2017,753,4,625,AMME,0
2017,753,4,625,ASGA,0
2017,753,4,625,AVBA,0
2017,753,4,625,CHPO3,0
2017,753,4,625,HOMU,0
2017,753,4,625,MICA,0
2017,753,4,625,POSE,0
2017,753,4,625,FEMY2,0
2017,753,4,625,ANFI3,0
2017,753,4,625,BRMA3,0
2017,753,4,625,EREL6,0
2017,753,4,625,LEPA51,0
2017,753,4,625,MIDO3,0
2017,753,4,625,CAAT25,0
2017,753,4,625,RILE2,0
2017,753,4,625,CACI2,0
2017,753,4,625,CACO35,0
2017,753,4,625,CHPA8,0
2017,753,4,625,HASQ2,0
2017,753,4,625,LODA,0
2017,753,4,625,CHGL,0
2017,753,4,625,GIOC,0
2017,753,4,625,SACO6,0
2017,753,4,625,LEBI4,0
2017,753,4,625,LOST4,0
2017,753,4,625,CRSE11,0
2017,753,4,625,CRYPT,0
2017,753,4,625,ERFA2,0
2017,753,4,625,PHIM,0
2017,753,4,625,MEPO3,0
2017,753,4,625,LOPE,0
2017,753,4,625,BLCR,0
2017,753,4,625,LARA,0
2017,754,4,625,AVFA,20
2017,754,4,625,BRDI3,40
2017,754,4,625,BRHO2,0
2017,754,4,625,DICA14,1
2017,754,4,625,ERCI6,0
2017,754,4,625,EUSP,0
2017,754,4,625,LASE,0
2017,754,4,625,RACA2,0
2017,754,4,625,FEMI2,0
2017,754,4,625,ACMO2,0
2017,754,4,625,AGHE2,0
2017,754,4,625,FRBI,0
2017,754,4,625,HECO7,0
2017,754,4,625,LACA7,0
2017,754,4,625,STCI,0
2017,754,4,625,LOWR2,0
2017,754,4,625,MIDO,0
2017,754,4,625,STPU2,8
2017,754,4,625,"NAAT",0
2017,754,4,625,PLER3,0
2017,754,4,625,TRAL5,0
